trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
346,False,"{'a': 0.03088711398143024, 'e': 0.03088711398143024}",20,11,17.71501640538068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.030578242841615935, 'e': 0.030578242841615935}",25,6,11.54941222170098,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.030272460413199778, 'e': 0.030272460413199778}",30,3,49.69684631674054,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.02996973580906778, 'e': 0.02996973580906778}",20,13,13.330741465036677,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.0296700384509771, 'e': 0.0296700384509771}",20,0,4.8846207587225905,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
351,False,"{'a': 0.02937333806646733, 'e': 0.02937333806646733}",20,3,30.26335293429894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.029079604685802656, 'e': 0.029079604685802656}",30,12,28.750249555834344,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.02878880863894463, 'e': 0.02878880863894463}",25,10,25.387844129558495,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.02850092055255518, 'e': 0.02850092055255518}",35,9,-1.3214063304022268,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
355,False,"{'a': 0.02821591134702963, 'e': 0.02821591134702963}",20,0,-13.301561014113643,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
356,False,"{'a': 0.027933752233559334, 'e': 0.027933752233559334}",20,3,-15.376866802135044,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
357,False,"{'a': 0.027654414711223742, 'e': 0.027654414711223742}",20,13,13.367208393126301,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.027377870564111503, 'e': 0.027377870564111503}",20,13,11.274792815118166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.027104091858470385, 'e': 0.027104091858470385}",30,0,53.802391555007866,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.026833050939885684, 'e': 0.026833050939885684}",20,0,22.215775953747006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
361,False,"{'a': 0.026564720430486827, 'e': 0.026564720430486827}",20,6,3.0759992586006755,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
362,False,"{'a': 0.026299073226181958, 'e': 0.026299073226181958}",30,7,42.168455689821236,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.026036082493920136, 'e': 0.026036082493920136}",20,12,12.329635764620331,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.025775721668980935, 'e': 0.025775721668980935}",25,11,17.185788351654736,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.025517964452291125, 'e': 0.025517964452291125}",20,10,20.002458209935007,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.025262784807768213, 'e': 0.025262784807768213}",20,10,16.93231344214649,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.025010156959690534, 'e': 0.025010156959690534}",25,7,32.52939784406883,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.024760055390093627, 'e': 0.024760055390093627}",25,14,20.121911005747865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.02451245483619269, 'e': 0.02451245483619269}",25,0,38.430657154093,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
370,False,"{'a': 0.024267330287830763, 'e': 0.024267330287830763}",25,9,29.601640998970474,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.024024656984952455, 'e': 0.024024656984952455}",20,12,15.272850626609834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.02378441041510293, 'e': 0.02378441041510293}",30,16,24.550329539471406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.0235465663109519, 'e': 0.0235465663109519}",25,11,25.638800301865363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.02331110064784238, 'e': 0.02331110064784238}",20,14,10.68941677558243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.02307798964136396, 'e': 0.02307798964136396}",25,0,39.400302823492595,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.022847209744950317, 'e': 0.022847209744950317}",20,6,20.14689156500062,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.022618737647500817, 'e': 0.022618737647500817}",25,7,31.030430328748288,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.022392550271025807, 'e': 0.022392550271025807}",30,3,45.52512266585917,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.022168624768315548, 'e': 0.022168624768315548}",20,0,32.34504830134988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
380,False,"{'a': 0.021946938520632394, 'e': 0.021946938520632394}",20,6,15.079702776533395,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.02172746913542607, 'e': 0.02172746913542607}",20,6,19.949693531898596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.021510194444071807, 'e': 0.021510194444071807}",20,0,31.132745512392546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
383,False,"{'a': 0.021295092499631088, 'e': 0.021295092499631088}",25,2,38.01969181684061,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.02108214157463478, 'e': 0.02108214157463478}",30,17,23.615784582066002,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.02087132015888843, 'e': 0.02087132015888843}",25,15,-5.1428575373373295,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
386,False,"{'a': 0.020662606957299545, 'e': 0.020662606957299545}",30,18,22.77241420646678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.02045598088772655, 'e': 0.02045598088772655}",20,0,32.58016472922212,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
388,False,"{'a': 0.020251421078849283, 'e': 0.020251421078849283}",20,7,21.42770767147123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.02004890686806079, 'e': 0.02004890686806079}",20,3,27.622059793162066,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.019848417799380184, 'e': 0.019848417799380184}",20,0,35.5570259923393,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
391,False,"{'a': 0.01964993362138638, 'e': 0.01964993362138638}",35,24,22.03484289192395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.019453434285172516, 'e': 0.019453434285172516}",20,14,10.733832624962078,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.01925889994232079, 'e': 0.01925889994232079}",20,10,17.26145485506459,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.019066310942897586, 'e': 0.019066310942897586}",25,0,40.43970605610737,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
395,False,"{'a': 0.01887564783346861, 'e': 0.01887564783346861}",20,2,31.164988020320628,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.018686891355133923, 'e': 0.018686891355133923}",25,9,28.611742952352195,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.01850002244158258, 'e': 0.01850002244158258}",20,7,20.850913804963408,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.018315022217166757, 'e': 0.018315022217166757}",30,15,28.618809075321487,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.018131871994995087, 'e': 0.018131871994995087}",20,15,-12.820306752794151,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
400,False,"{'a': 0.017950553275045137, 'e': 0.017950553275045137}",20,3,8.307001820307407,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
401,False,"{'a': 0.017771047742294686, 'e': 0.017771047742294686}",30,13,30.776671575123782,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.01759333726487174, 'e': 0.01759333726487174}",25,13,14.482308596004854,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.017417403892223023, 'e': 0.017417403892223023}",25,11,21.545751684641417,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.01724322985330079, 'e': 0.01724322985330079}",30,20,19.199044281195754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.017070797554767782, 'e': 0.017070797554767782}",20,11,18.912118040077658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.016900089579220106, 'e': 0.016900089579220106}",20,14,12.947709848741935,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.016731088683427903, 'e': 0.016731088683427903}",25,5,32.77575659860614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.016563777796593626, 'e': 0.016563777796593626}",20,10,19.119164892876643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.016398140018627688, 'e': 0.016398140018627688}",25,15,21.321631119575642,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.01623415861844141, 'e': 0.01623415861844141}",20,9,20.242286472288523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.016071817032256998, 'e': 0.016071817032256998}",25,12,12.195864601304299,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.015911098861934425, 'e': 0.015911098861934425}",30,18,22.767598161591856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.015751987873315082, 'e': 0.015751987873315082}",25,17,14.994807422879388,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.015594467994581931, 'e': 0.015594467994581931}",30,4,-14.035382780158187,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
415,False,"{'a': 0.015438523314636111, 'e': 0.015438523314636111}",25,0,31.765360366112706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
416,False,"{'a': 0.01528413808148975, 'e': 0.01528413808148975}",30,9,36.273140125666416,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.015131296700674854, 'e': 0.015131296700674854}",30,23,11.29034651684986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.014979983733668104, 'e': 0.014979983733668104}",20,13,5.045300554886604,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.014830183896331423, 'e': 0.014830183896331423}",25,14,20.96330092221425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.014681882057368109, 'e': 0.014681882057368109}",35,22,25.712387923344778,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.014535063236794427, 'e': 0.014535063236794427}",25,0,39.69242856717371,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
422,False,"{'a': 0.014389712604426484, 'e': 0.014389712604426484}",20,14,12.077849650246995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.014245815478382218, 'e': 0.014245815478382218}",20,6,13.277786295008998,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.014103357323598397, 'e': 0.014103357323598397}",20,9,22.97752023032009,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.013962323750362412, 'e': 0.013962323750362412}",30,4,6.708857059128087,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
426,False,"{'a': 0.013822700512858787, 'e': 0.013822700512858787}",30,2,28.382094881619015,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.013684473507730199, 'e': 0.013684473507730199}",25,0,34.43269051975748,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
428,False,"{'a': 0.013547628772652897, 'e': 0.013547628772652897}",25,17,15.045897791196657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.013412152484926368, 'e': 0.013412152484926368}",25,12,24.144310593387793,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.013278030960077104, 'e': 0.013278030960077104}",30,8,33.96772358594203,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.013145250650476333, 'e': 0.013145250650476333}",20,7,7.097752633957571,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.01301379814397157, 'e': 0.01301379814397157}",20,16,4.702379488007886,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.012883660162531854, 'e': 0.012883660162531854}",30,0,28.173132193851064,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
434,False,"{'a': 0.012754823560906535, 'e': 0.012754823560906535}",20,10,18.39099525454762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.01262727532529747, 'e': 0.01262727532529747}",30,11,30.18696685391128,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.012501002572044496, 'e': 0.012501002572044496}",20,8,25.20784198190001,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.01237599254632405, 'e': 0.01237599254632405}",25,17,17.78444416536834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.012252232620860809, 'e': 0.012252232620860809}",30,7,38.91378148650028,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.012129710294652202, 'e': 0.012129710294652202}",25,11,26.067330981483533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.01200841319170568, 'e': 0.01200841319170568}",20,0,15.197562310841127,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
441,False,"{'a': 0.011888329059788622, 'e': 0.011888329059788622}",30,7,44.85375618034833,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.011769445769190737, 'e': 0.011769445769190737}",35,23,15.860358618831835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.011651751311498829, 'e': 0.011651751311498829}",25,14,20.42261546597766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.01153523379838384, 'e': 0.01153523379838384}",20,6,20.84412876170312,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.011419881460400001, 'e': 0.011419881460400001}",20,6,4.564720834954802,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
446,False,"{'a': 0.011305682645796001, 'e': 0.011305682645796001}",30,6,37.67500865879049,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.011192625819338041, 'e': 0.011192625819338041}",25,16,16.988300860291258,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.011080699561144661, 'e': 0.011080699561144661}",25,2,38.77240240628747,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.010969892565533214, 'e': 0.010969892565533214}",25,13,21.26556079297615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.010860193639877882, 'e': 0.010860193639877882}",25,2,0.9234542321029506,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
451,False,"{'a': 0.010751591703479103, 'e': 0.010751591703479103}",25,16,16.17848151675529,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.010644075786444312, 'e': 0.010644075786444312}",30,18,15.662594116079408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.01053763502857987, 'e': 0.01053763502857987}",25,11,25.000750105807647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.01043225867829407, 'e': 0.01043225867829407}",20,0,24.476183203381975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
455,False,"{'a': 0.01032793609151113, 'e': 0.01032793609151113}",25,2,36.63312868347009,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.010224656730596018, 'e': 0.010224656730596018}",25,15,17.63901481464402,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.010122410163290057, 'e': 0.010122410163290057}",20,0,17.36288775396612,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
458,False,"{'a': 0.010021186061657156, 'e': 0.010021186061657156}",35,19,30.879690972606983,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.009920974201040586, 'e': 0.009920974201040586}",25,0,31.559003280748502,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
460,False,"{'a': 0.009821764459030179, 'e': 0.009821764459030179}",25,5,34.21590417844649,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.009723546814439878, 'e': 0.009723546814439878}",20,3,25.366535563565723,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.009626311346295479, 'e': 0.009626311346295479}",20,10,19.237771157801685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.009530048232832523, 'e': 0.009530048232832523}",25,14,17.36532514226491,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.009434747750504199, 'e': 0.009434747750504199}",20,2,29.83596747910654,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.009340400272999157, 'e': 0.009340400272999157}",20,16,8.604175610742267,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.009246996270269165, 'e': 0.009246996270269165}",30,21,16.69869102364254,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.009154526307566474, 'e': 0.009154526307566474}",25,13,20.924588029457873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.009062981044490808, 'e': 0.009062981044490808}",25,11,29.434823062124966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.0089723512340459, 'e': 0.0089723512340459}",20,8,21.25878268531687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.00888262772170544, 'e': 0.00888262772170544}",25,14,21.2723628591563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.008793801444488386, 'e': 0.008793801444488386}",20,15,9.48874398901643,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.008705863430043502, 'e': 0.008705863430043502}",20,10,22.317241378109113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.008618804795743068, 'e': 0.008618804795743068}",30,18,17.627109251577636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.008532616747785637, 'e': 0.008532616747785637}",30,7,34.13673479948202,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.00844729058030778, 'e': 0.00844729058030778}",20,9,19.554434383186713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.008362817674504702, 'e': 0.008362817674504702}",25,3,9.420470572707424,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
477,False,"{'a': 0.008279189497759656, 'e': 0.008279189497759656}",20,3,27.29566332210654,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.008196397602782058, 'e': 0.008196397602782058}",35,23,20.15366917887108,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.008114433626754238, 'e': 0.008114433626754238}",20,0,21.848674168304985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.008033289290486696, 'e': 0.008033289290486696}",20,3,27.646344482680703,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.00795295639758183, 'e': 0.00795295639758183}",20,0,-15.349071512433191,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
482,False,"{'a': 0.00787342683360601, 'e': 0.00787342683360601}",30,0,44.92642082747776,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
483,False,"{'a': 0.0077946925652699495, 'e': 0.0077946925652699495}",25,0,38.35094649551503,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.00771674563961725, 'e': 0.00771674563961725}",25,17,13.983303780727441,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.007639578183221077, 'e': 0.007639578183221077}",20,13,10.459578356746512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.0075631824013888665, 'e': 0.0075631824013888665}",25,14,-64.54140041013785,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
487,False,"{'a': 0.0074875505773749785, 'e': 0.0074875505773749785}",30,21,17.2660020288627,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.007412675071601228, 'e': 0.007412675071601228}",30,21,16.460242451524714,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.007338548320885216, 'e': 0.007338548320885216}",25,13,7.254082768758586,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.0072651628376763635, 'e': 0.0072651628376763635}",25,3,21.416307557668993,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
491,False,"{'a': 0.0071925112092996, 'e': 0.0071925112092996}",25,0,35.09764224434909,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
492,False,"{'a': 0.007120586097206604, 'e': 0.007120586097206604}",30,17,21.142824839373723,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.007049380236234538, 'e': 0.007049380236234538}",25,20,9.874347275903377,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.006978886433872193, 'e': 0.006978886433872193}",35,19,31.674422483959965,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.00690909756953347, 'e': 0.00690909756953347}",30,13,33.3786855713883,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.006840006593838136, 'e': 0.006840006593838136}",20,13,15.213060843867453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.006771606527899755, 'e': 0.006771606527899755}",20,5,22.758587482540314,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.0067038904626207565, 'e': 0.0067038904626207565}",25,0,39.33725940947112,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
499,False,"{'a': 0.006636851557994549, 'e': 0.006636851557994549}",25,5,29.928877352533664,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.006570483042414603, 'e': 0.006570483042414603}",20,12,9.860321452455304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.006504778211990457, 'e': 0.006504778211990457}",20,12,12.272933928442162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.006439730429870553, 'e': 0.006439730429870553}",20,10,16.36157107794313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.006375333125571847, 'e': 0.006375333125571847}",25,12,23.46204447982243,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.006311579794316129, 'e': 0.006311579794316129}",30,20,18.914257816991082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.006248463996372968, 'e': 0.006248463996372968}",20,8,21.91644450684033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.0061859793564092375, 'e': 0.0061859793564092375}",25,5,34.47679396497378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.006124119562845145, 'e': 0.006124119562845145}",30,0,39.67138729563212,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.0060628783672166935, 'e': 0.0060628783672166935}",35,17,7.770034201136936,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
509,False,"{'a': 0.006002249583544526, 'e': 0.006002249583544526}",25,14,22.791988419527264,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.005942227087709081, 'e': 0.005942227087709081}",25,3,34.68864237686993,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.00588280481683199, 'e': 0.00588280481683199}",35,0,50.59767860884666,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
512,False,"{'a': 0.005823976768663671, 'e': 0.005823976768663671}",35,8,49.85383203085324,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.0057657370009770335, 'e': 0.0057657370009770335}",20,9,20.031530200819788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.005708079630967263, 'e': 0.005708079630967263}",20,12,13.010588471073618,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.00565099883465759, 'e': 0.00565099883465759}",30,11,33.31458162522663,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.005594488846311015, 'e': 0.005594488846311015}",20,14,11.184900037851826,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.005538543957847904, 'e': 0.005538543957847904}",25,13,22.608486306420144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.005483158518269426, 'e': 0.005483158518269426}",25,18,5.572054351771317,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.005428326933086731, 'e': 0.005428326933086731}",20,9,1.3149521727697566,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
